set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs,F_true
7,12,5.75,2.318,0.363,-0.232,187.5,0.0432398,0.00280972,0.06498,2.25764,-0.651402,-0.344277,0.0250925,0.039874
7,13,5.75,2.318,0.363,-0.232,202.5,0.0445609,0.00288086,0.06465,2.25764,-0.651402,-0.344277,0.0250925,0.0408121
7,14,5.75,2.318,0.363,-0.232,217.5,0.0408305,0.00249679,0.06115,2.25764,-0.651402,-0.344277,0.0250925,0.0427803
7,15,5.75,2.318,0.363,-0.232,232.5,0.0470232,0.00278848,0.0593,2.25764,-0.651402,-0.344277,0.0250925,0.0459665
7,16,5.75,2.318,0.363,-0.232,247.5,0.0499274,0.00301262,0.06034,2.25764,-0.651402,-0.344277,0.0250925,0.0506587
7,17,5.75,2.318,0.363,-0.232,262.5,0.0593836,0.00336111,0.0566,2.25764,-0.651402,-0.344277,0.0250925,0.0572338
7,18,5.75,2.318,0.363,-0.232,277.5,0.0634163,0.0036401,0.0574,2.25764,-0.651402,-0.344277,0.0250925,0.0661006
7,19,5.75,2.318,0.363,-0.232,292.5,0.0800494,0.0040465,0.05055,2.25764,-0.651402,-0.344277,0.0250925,0.0775386
7,20,5.75,2.318,0.363,-0.232,307.5,0.0908691,0.00447894,0.04929,2.25764,-0.651402,-0.344277,0.0250925,0.0913532
7,21,5.75,2.318,0.363,-0.232,322.5,0.111722,0.00582072,0.0521,2.25764,-0.651402,-0.344277,0.0250925,0.106333
7,22,5.75,2.318,0.363,-0.232,337.5,0.121408,0.00639336,0.05266,2.25764,-0.651402,-0.344277,0.0250925,0.119795
7,23,5.75,2.318,0.363,-0.232,352.5,0.140976,0.00765925,0.05433,2.25764,-0.651402,-0.344277,0.0250925,0.127993
8,0,5.75,2.348,0.368,-0.279,7.5,0.123267,0.00932888,0.07568,2.20033,-0.687456,-0.306391,0.0228858,0.119734
8,1,5.75,2.348,0.368,-0.279,22.5,0.10944,0.00730619,0.06676,2.20033,-0.687456,-0.306391,0.0228858,0.109384
8,2,5.75,2.348,0.368,-0.279,37.5,0.0900413,0.00596163,0.06621,2.20033,-0.687456,-0.306391,0.0228858,0.0934729
8,3,5.75,2.348,0.368,-0.279,52.5,0.0778605,0.00542765,0.06971,2.20033,-0.687456,-0.306391,0.0228858,0.0772397
8,4,5.75,2.348,0.368,-0.279,67.5,0.0659194,0.004499,0.06825,2.20033,-0.687456,-0.306391,0.0228858,0.0635528
8,5,5.75,2.348,0.368,-0.279,82.5,0.0543981,0.00364521,0.06701,2.20033,-0.687456,-0.306391,0.0228858,0.0531117
8,6,5.75,2.348,0.368,-0.279,97.5,0.043197,0.0033387,0.07729,2.20033,-0.687456,-0.306391,0.0228858,0.0455663
8,7,5.75,2.348,0.368,-0.279,112.5,0.0406988,0.00289287,0.07108,2.20033,-0.687456,-0.306391,0.0228858,0.0402857
8,8,5.75,2.348,0.368,-0.279,127.5,0.0403734,0.00305344,0.07563,2.20033,-0.687456,-0.306391,0.0228858,0.0366874
8,9,5.75,2.348,0.368,-0.279,142.5,0.0307288,0.0022303,0.07258,2.20033,-0.687456,-0.306391,0.0228858,0.0343288
8,10,5.75,2.348,0.368,-0.279,157.5,0.0311764,0.00232919,0.07471,2.20033,-0.687456,-0.306391,0.0228858,0.0329077
8,11,5.75,2.348,0.368,-0.279,172.5,0.0296851,0.00221777,0.07471,2.20033,-0.687456,-0.306391,0.0228858,0.0322403
8,12,5.75,2.348,0.368,-0.279,187.5,0.0327675,0.00286322,0.08738,2.20033,-0.687456,-0.306391,0.0228858,0.0322403
8,13,5.75,2.348,0.368,-0.279,202.5,0.0380571,0.00330944,0.08696,2.20033,-0.687456,-0.306391,0.0228858,0.0329077
8,14,5.75,2.348,0.368,-0.279,217.5,0.0366126,0.00272325,0.07438,2.20033,-0.687456,-0.306391,0.0228858,0.0343288
8,15,5.75,2.348,0.368,-0.279,232.5,0.0380627,0.00258218,0.06784,2.20033,-0.687456,-0.306391,0.0228858,0.0366874
8,16,5.75,2.348,0.368,-0.279,247.5,0.0401428,0.00301071,0.075,2.20033,-0.687456,-0.306391,0.0228858,0.0402857
8,17,5.75,2.348,0.368,-0.279,262.5,0.0484408,0.00330076,0.06814,2.20033,-0.687456,-0.306391,0.0228858,0.0455663
8,18,5.75,2.348,0.368,-0.279,277.5,0.0565759,0.00386866,0.06838,2.20033,-0.687456,-0.306391,0.0228858,0.0531117
8,19,5.75,2.348,0.368,-0.279,292.5,0.0619146,0.00391053,0.06316,2.20033,-0.687456,-0.306391,0.0228858,0.0635528
8,20,5.75,2.348,0.368,-0.279,307.5,0.0715674,0.00451161,0.06304,2.20033,-0.687456,-0.306391,0.0228858,0.0772397
8,21,5.75,2.348,0.368,-0.279,322.5,0.0918319,0.00621702,0.0677,2.20033,-0.687456,-0.306391,0.0228858,0.0934729
8,22,5.75,2.348,0.368,-0.279,337.5,0.113398,0.00838466,0.07394,2.20033,-0.687456,-0.306391,0.0228858,0.109384
8,23,5.75,2.348,0.368,-0.279,352.5,0.123744,0.010147,0.082,2.20033,-0.687456,-0.306391,0.0228858,0.119734
9,0,5.75,2.36,0.371,-0.325,7.5,0.15058,0.0161738,0.10741,2.16229,-0.71389,-0.268749,0.0207926,0.112983
9,1,5.75,2.36,0.371,-0.325,22.5,0.110605,0.0108027,0.09767,2.16229,-0.71389,-0.268749,0.0207926,0.100531
9,2,5.75,2.36,0.371,-0.325,37.5,0.0838411,0.00808647,0.09645,2.16229,-0.71389,-0.268749,0.0207926,0.0826551
9,3,5.75,2.36,0.371,-0.325,52.5,0.0522207,0.00479595,0.09184,2.16229,-0.71389,-0.268749,0.0207926,0.0658992
9,4,5.75,2.36,0.371,-0.325,67.5,0.049483,0.00419517,0.08478,2.16229,-0.71389,-0.268749,0.0207926,0.0528799
9,5,5.75,2.36,0.371,-0.325,82.5,0.0489113,0.00451501,0.09231,2.16229,-0.71389,-0.268749,0.0207926,0.0436239
9,6,5.75,2.36,0.371,-0.325,97.5,0.0394156,0.00358051,0.09084,2.16229,-0.71389,-0.268749,0.0207926,0.0373113
9,7,5.75,2.36,0.371,-0.325,112.5,0.0329932,0.00276978,0.08395,2.16229,-0.71389,-0.268749,0.0207926,0.0330947
9,8,5.75,2.36,0.371,-0.325,127.5,0.0317484,0.00278338,0.08767,2.16229,-0.71389,-0.268749,0.0207926,0.030325
9,9,5.75,2.36,0.371,-0.325,142.5,0.0259873,0.0023043,0.08867,2.16229,-0.71389,-0.268749,0.0207926,0.0285595
9,10,5.75,2.36,0.371,-0.325,157.5,0.0276678,0.00262125,0.09474,2.16229,-0.71389,-0.268749,0.0207926,0.0275167
9,11,5.75,2.36,0.371,-0.325,172.5,0.0243501,0.00229183,0.09412,2.16229,-0.71389,-0.268749,0.0207926,0.0270327
9,12,5.75,2.36,0.371,-0.325,187.5,0.0268254,0.00266779,0.09945,2.16229,-0.71389,-0.268749,0.0207926,0.0270327
9,13,5.75,2.36,0.371,-0.325,202.5,0.0303763,0.00255799,0.08421,2.16229,-0.71389,-0.268749,0.0207926,0.0275167
9,14,5.75,2.36,0.371,-0.325,217.5,0.0306697,0.00289031,0.09424,2.16229,-0.71389,-0.268749,0.0207926,0.0285595
9,15,5.75,2.36,0.371,-0.325,232.5,0.0287744,0.00236496,0.08219,2.16229,-0.71389,-0.268749,0.0207926,0.030325
9,16,5.75,2.36,0.371,-0.325,247.5,0.0310977,0.00287063,0.09231,2.16229,-0.71389,-0.268749,0.0207926,0.0330947
9,17,5.75,2.36,0.371,-0.325,262.5,0.0333346,0.00296878,0.08906,2.16229,-0.71389,-0.268749,0.0207926,0.0373113
9,18,5.75,2.36,0.371,-0.325,277.5,0.0436592,0.00349274,0.08,2.16229,-0.71389,-0.268749,0.0207926,0.0436239
9,19,5.75,2.36,0.371,-0.325,292.5,0.0502943,0.00397928,0.07912,2.16229,-0.71389,-0.268749,0.0207926,0.0528799
9,20,5.75,2.36,0.371,-0.325,307.5,0.0651674,0.00527856,0.081,2.16229,-0.71389,-0.268749,0.0207926,0.0658992
9,21,5.75,2.36,0.371,-0.325,322.5,0.085264,0.00661393,0.07757,2.16229,-0.71389,-0.268749,0.0207926,0.0826551
9,22,5.75,2.36,0.371,-0.325,337.5,0.088863,0.00880632,0.0991,2.16229,-0.71389,-0.268749,0.0207926,0.100531
9,23,5.75,2.36,0.371,-0.325,352.5,0.134545,0.0155722,0.11574,2.16229,-0.71389,-0.268749,0.0207926,0.112983
10,0,5.75,2.375,0.373,-0.372,7.5,0.114743,0.0190863,0.16634,2.135,-0.735302,-0.229448,0.0186526,0.107416
10,1,5.75,2.375,0.373,-0.372,22.5,0.0996516,0.0137479,0.13796,2.135,-0.735302,-0.229448,0.0186526,0.0926941
10,2,5.75,2.375,0.373,-0.372,37.5,0.0637865,0.00761738,0.11942,2.135,-0.735302,-0.229448,0.0186526,0.0730917
10,3,5.75,2.375,0.373,-0.372,52.5,0.0602082,0.00614485,0.10206,2.135,-0.735302,-0.229448,0.0186526,0.0562514
10,4,5.75,2.375,0.373,-0.372,67.5,0.0377215,0.00398943,0.10576,2.135,-0.735302,-0.229448,0.0186526,0.0441538
10,5,5.75,2.375,0.373,-0.372,82.5,0.030019,0.0033297,0.11092,2.135,-0.735302,-0.229448,0.0186526,0.0360868
10,6,5.75,2.375,0.373,-0.372,97.5,0.0314584,0.00353341,0.11232,2.135,-0.735302,-0.229448,0.0186526,0.0308579
10,7,5.75,2.375,0.373,-0.372,112.5,0.0283634,0.00328052,0.11566,2.135,-0.735302,-0.229448,0.0186526,0.0275024
10,8,5.75,2.375,0.373,-0.372,127.5,0.022243,0.00242649,0.10909,2.135,-0.735302,-0.229448,0.0186526,0.0253666
10,9,5.75,2.375,0.373,-0.372,142.5,0.0251745,0.00283843,0.11275,2.135,-0.735302,-0.229448,0.0186526,0.0240374
10,10,5.75,2.375,0.373,-0.372,157.5,0.0197267,0.00253626,0.12857,2.135,-0.735302,-0.229448,0.0186526,0.0232655
10,11,5.75,2.375,0.373,-0.372,172.5,0.024686,0.00367599,0.14891,2.135,-0.735302,-0.229448,0.0186526,0.0229109
10,12,5.75,2.375,0.373,-0.372,187.5,0.0241337,0.00326046,0.1351,2.135,-0.735302,-0.229448,0.0186526,0.0229109
10,13,5.75,2.375,0.373,-0.372,202.5,0.0209318,0.00240653,0.11497,2.135,-0.735302,-0.229448,0.0186526,0.0232655
10,14,5.75,2.375,0.373,-0.372,217.5,0.020725,0.00245197,0.11831,2.135,-0.735302,-0.229448,0.0186526,0.0240374
10,15,5.75,2.375,0.373,-0.372,232.5,0.0273816,0.00259413,0.09474,2.135,-0.735302,-0.229448,0.0186526,0.0253666
10,16,5.75,2.375,0.373,-0.372,247.5,0.0237679,0.00262089,0.11027,2.135,-0.735302,-0.229448,0.0186526,0.0275024
10,17,5.75,2.375,0.373,-0.372,262.5,0.0289207,0.00318706,0.1102,2.135,-0.735302,-0.229448,0.0186526,0.0308579
10,18,5.75,2.375,0.373,-0.372,277.5,0.0309892,0.0030732,0.09917,2.135,-0.735302,-0.229448,0.0186526,0.0360868
10,19,5.75,2.375,0.373,-0.372,292.5,0.0456289,0.00438722,0.09615,2.135,-0.735302,-0.229448,0.0186526,0.0441538
10,20,5.75,2.375,0.373,-0.372,307.5,0.0638964,0.00667718,0.1045,2.135,-0.735302,-0.229448,0.0186526,0.0562514
10,21,5.75,2.375,0.373,-0.372,322.5,0.0835333,0.00881193,0.10549,2.135,-0.735302,-0.229448,0.0186526,0.0730917
10,22,5.75,2.375,0.373,-0.372,337.5,0.117013,0.01628,0.13913,2.135,-0.735302,-0.229448,0.0186526,0.0926941
10,23,5.75,2.375,0.373,-0.372,352.5,0.115326,0.0217332,0.18845,2.135,-0.735302,-0.229448,0.0186526,0.107416
11,0,5.75,2.012,0.378,-0.192,7.5,0.102353,0.01209,0.11812,2.10253,-0.680179,-0.370546,0.0260139,0.0962732
11,1,5.75,2.012,0.378,-0.192,22.5,0.0851743,0.00929167,0.10909,2.10253,-0.680179,-0.370546,0.0260139,0.0936428
11,2,5.75,2.012,0.378,-0.192,37.5,0.0835453,0.0106328,0.12727,2.10253,-0.680179,-0.370546,0.0260139,0.0888842
11,3,5.75,2.012,0.378,-0.192,52.5,0.0723482,0.00960929,0.13282,2.10253,-0.680179,-0.370546,0.0260139,0.0828051
11,4,5.75,2.012,0.378,-0.192,67.5,0.0840644,0.0102777,0.12226,2.10253,-0.680179,-0.370546,0.0260139,0.0762527
11,5,5.75,2.012,0.378,-0.192,82.5,0.0735826,0.00952085,0.12939,2.10253,-0.680179,-0.370546,0.0260139,0.0699158
11,6,5.75,2.012,0.378,-0.192,97.5,0.0661305,0.00806725,0.12199,2.10253,-0.680179,-0.370546,0.0260139,0.0642491
11,7,5.75,2.012,0.378,-0.192,112.5,0.0593709,0.00713994,0.12026,2.10253,-0.680179,-0.370546,0.0260139,0.0594921
11,8,5.75,2.012,0.378,-0.192,127.5,0.059853,0.00721349,0.12052,2.10253,-0.680179,-0.370546,0.0260139,0.0557312
11,9,5.75,2.012,0.378,-0.192,142.5,0.0436035,0.00602078,0.13808,2.10253,-0.680179,-0.370546,0.0260139,0.0529653
11,10,5.75,2.012,0.378,-0.192,157.5,0.0552734,0.00799143,0.14458,2.10253,-0.680179,-0.370546,0.0260139,0.0511567
11,11,5.75,2.012,0.378,-0.192,172.5,0.0383592,0.00519921,0.13554,2.10253,-0.680179,-0.370546,0.0260139,0.0502647
11,12,5.75,2.012,0.378,-0.192,187.5,0.049756,0.00687628,0.1382,2.10253,-0.680179,-0.370546,0.0260139,0.0502647
11,13,5.75,2.012,0.378,-0.192,202.5,0.0578707,0.00792077,0.13687,2.10253,-0.680179,-0.370546,0.0260139,0.0511567
11,14,5.75,2.012,0.378,-0.192,217.5,0.0486783,0.0060288,0.12385,2.10253,-0.680179,-0.370546,0.0260139,0.0529653
11,15,5.75,2.012,0.378,-0.192,232.5,0.0466538,0.00646529,0.13858,2.10253,-0.680179,-0.370546,0.0260139,0.0557312
11,16,5.75,2.012,0.378,-0.192,247.5,0.0642111,0.00878857,0.13687,2.10253,-0.680179,-0.370546,0.0260139,0.0594921
11,17,5.75,2.012,0.378,-0.192,262.5,0.0566793,0.00720904,0.12719,2.10253,-0.680179,-0.370546,0.0260139,0.0642491
11,18,5.75,2.012,0.378,-0.192,277.5,0.0817763,0.0109032,0.13333,2.10253,-0.680179,-0.370546,0.0260139,0.0699158
11,19,5.75,2.012,0.378,-0.192,292.5,0.0864321,0.0108853,0.12594,2.10253,-0.680179,-0.370546,0.0260139,0.0762527
11,20,5.75,2.012,0.378,-0.192,307.5,0.0828713,0.00999593,0.12062,2.10253,-0.680179,-0.370546,0.0260139,0.0828051
11,21,5.75,2.012,0.378,-0.192,322.5,0.0832154,0.00948739,0.11401,2.10253,-0.680179,-0.370546,0.0260139,0.0888842
11,22,5.75,2.012,0.378,-0.192,337.5,0.0881073,0.0100125,0.11364,2.10253,-0.680179,-0.370546,0.0260139,0.0936428
11,23,5.75,2.012,0.378,-0.192,352.5,0.0762723,0.00839682,0.11009,2.10253,-0.680179,-0.370546,0.0260139,0.0962732
12,0,5.75,2.054,0.392,-0.233,7.5,0.0908016,0.00726413,0.08,1.94539,-0.745798,-0.337616,0.0241225,0.0882534
12,1,5.75,2.054,0.392,-0.233,22.5,0.0849141,0.00665727,0.0784,1.94539,-0.745798,-0.337616,0.0241225,0.0845434
12,2,5.75,2.054,0.392,-0.233,37.5,0.0744352,0.0061156,0.08216,1.94539,-0.745798,-0.337616,0.0241225,0.0781269
12,3,5.75,2.054,0.392,-0.233,52.5,0.0655199,0.00504765,0.07704,1.94539,-0.745798,-0.337616,0.0241225,0.0704562
12,4,5.75,2.054,0.392,-0.233,67.5,0.0652026,0.00558852,0.08571,1.94539,-0.745798,-0.337616,0.0241225,0.0628108
12,5,5.75,2.054,0.392,-0.233,82.5,0.0511867,0.00430276,0.08406,1.94539,-0.745798,-0.337616,0.0241225,0.0559957
12,6,5.75,2.054,0.392,-0.233,97.5,0.0529577,0.00523116,0.09878,1.94539,-0.745798,-0.337616,0.0241225,0.0503595
12,7,5.75,2.054,0.392,-0.233,112.5,0.0454094,0.00417949,0.09204,1.94539,-0.745798,-0.337616,0.0241225,0.0459494
12,8,5.75,2.054,0.392,-0.233,127.5,0.0392744,0.00387128,0.09857,1.94539,-0.745798,-0.337616,0.0241225,0.042665
12,9,5.75,2.054,0.392,-0.233,142.5,0.042155,0.00426187,0.1011,1.94539,-0.745798,-0.337616,0.0241225,0.0403619
12,10,5.75,2.054,0.392,-0.233,157.5,0.0381916,0.00365303,0.09565,1.94539,-0.745798,-0.337616,0.0241225,0.038907
12,11,5.75,2.054,0.392,-0.233,172.5,0.0309143,0.00305681,0.09888,1.94539,-0.745798,-0.337616,0.0241225,0.0382043
12,12,5.75,2.054,0.392,-0.233,187.5,0.0400825,0.00397819,0.09925,1.94539,-0.745798,-0.337616,0.0241225,0.0382043
12,13,5.75,2.054,0.392,-0.233,202.5,0.0406725,0.00363287,0.08932,1.94539,-0.745798,-0.337616,0.0241225,0.038907
12,14,5.75,2.054,0.392,-0.233,217.5,0.0411081,0.00400927,0.09753,1.94539,-0.745798,-0.337616,0.0241225,0.0403619
12,15,5.75,2.054,0.392,-0.233,232.5,0.0401884,0.00433271,0.10781,1.94539,-0.745798,-0.337616,0.0241225,0.042665
12,16,5.75,2.054,0.392,-0.233,247.5,0.0491229,0.00483173,0.09836,1.94539,-0.745798,-0.337616,0.0241225,0.0459494
12,17,5.75,2.054,0.392,-0.233,262.5,0.0575865,0.00543962,0.09446,1.94539,-0.745798,-0.337616,0.0241225,0.0503595
12,18,5.75,2.054,0.392,-0.233,277.5,0.0522975,0.00509325,0.09739,1.94539,-0.745798,-0.337616,0.0241225,0.0559957
12,19,5.75,2.054,0.392,-0.233,292.5,0.0597296,0.00514391,0.08612,1.94539,-0.745798,-0.337616,0.0241225,0.0628108
12,20,5.75,2.054,0.392,-0.233,307.5,0.0808407,0.00718593,0.08889,1.94539,-0.745798,-0.337616,0.0241225,0.0704562
12,21,5.75,2.054,0.392,-0.233,322.5,0.0885789,0.00699331,0.07895,1.94539,-0.745798,-0.337616,0.0241225,0.0781269
12,22,5.75,2.054,0.392,-0.233,337.5,0.0798781,0.00630638,0.07895,1.94539,-0.745798,-0.337616,0.0241225,0.0845434
12,23,5.75,2.054,0.392,-0.233,352.5,0.0917673,0.00734138,0.08,1.94539,-0.745798,-0.337616,0.0241225,0.0882534
13,0,5.75,2.074,0.398,-0.279,7.5,0.0909984,0.00853383,0.09378,1.88448,-0.78069,-0.301325,0.0222321,0.0848509
13,1,5.75,2.074,0.398,-0.279,22.5,0.085725,0.00864794,0.10088,1.88448,-0.78069,-0.301325,0.0222321,0.079602
13,2,5.75,2.074,0.398,-0.279,37.5,0.0639625,0.00598305,0.09354,1.88448,-0.78069,-0.301325,0.0222321,0.0710454
13,3,5.75,2.074,0.398,-0.279,52.5,0.0626603,0.00620525,0.09903,1.88448,-0.78069,-0.301325,0.0222321,0.0616334
13,4,5.75,2.074,0.398,-0.279,67.5,0.0580118,0.00603612,0.10405,1.88448,-0.78069,-0.301325,0.0222321,0.0530837
13,5,5.75,2.074,0.398,-0.279,82.5,0.0484602,0.00545758,0.11262,1.88448,-0.78069,-0.301325,0.0222321,0.0461273
13,6,5.75,2.074,0.398,-0.279,97.5,0.0306616,0.00325718,0.10623,1.88448,-0.78069,-0.301325,0.0222321,0.040833
13,7,5.75,2.074,0.398,-0.279,112.5,0.0347977,0.00361235,0.10381,1.88448,-0.78069,-0.301325,0.0222321,0.0369776
13,8,5.75,2.074,0.398,-0.279,127.5,0.0369534,0.00422341,0.11429,1.88448,-0.78069,-0.301325,0.0222321,0.0342716
13,9,5.75,2.074,0.398,-0.279,142.5,0.0300198,0.00341596,0.11379,1.88448,-0.78069,-0.301325,0.0222321,0.0324598
13,10,5.75,2.074,0.398,-0.279,157.5,0.0390371,0.00424177,0.10866,1.88448,-0.78069,-0.301325,0.0222321,0.0313526
13,11,5.75,2.074,0.398,-0.279,172.5,0.0276646,0.00301793,0.10909,1.88448,-0.78069,-0.301325,0.0222321,0.0308284
13,12,5.75,2.074,0.398,-0.279,187.5,0.0213318,0.00239983,0.1125,1.88448,-0.78069,-0.301325,0.0222321,0.0308284
13,13,5.75,2.074,0.398,-0.279,202.5,0.031195,0.00367009,0.11765,1.88448,-0.78069,-0.301325,0.0222321,0.0313526
13,14,5.75,2.074,0.398,-0.279,217.5,0.0396392,0.0039231,0.09897,1.88448,-0.78069,-0.301325,0.0222321,0.0324598
13,15,5.75,2.074,0.398,-0.279,232.5,0.0335763,0.0041037,0.12222,1.88448,-0.78069,-0.301325,0.0222321,0.0342716
13,16,5.75,2.074,0.398,-0.279,247.5,0.03971,0.00446182,0.11236,1.88448,-0.78069,-0.301325,0.0222321,0.0369776
13,17,5.75,2.074,0.398,-0.279,262.5,0.0412314,0.00445299,0.108,1.88448,-0.78069,-0.301325,0.0222321,0.040833
13,18,5.75,2.074,0.398,-0.279,277.5,0.0510857,0.00491853,0.09628,1.88448,-0.78069,-0.301325,0.0222321,0.0461273
13,19,5.75,2.074,0.398,-0.279,292.5,0.0550434,0.00584726,0.10623,1.88448,-0.78069,-0.301325,0.0222321,0.0530837
13,20,5.75,2.074,0.398,-0.279,307.5,0.0649794,0.00651613,0.10028,1.88448,-0.78069,-0.301325,0.0222321,0.0616334
13,21,5.75,2.074,0.398,-0.279,322.5,0.0845029,0.00816214,0.09659,1.88448,-0.78069,-0.301325,0.0222321,0.0710454
13,22,5.75,2.074,0.398,-0.279,337.5,0.0865526,0.00841551,0.09723,1.88448,-0.78069,-0.301325,0.0222321,0.079602
13,23,5.75,2.074,0.398,-0.279,352.5,0.0720211,0.0080534,0.11182,1.88448,-0.78069,-0.301325,0.0222321,0.0848509
14,0,5.75,2.084,0.4,-0.324,7.5,0.0778054,0.0109083,0.1402,1.8791,-0.798727,-0.265039,0.0203381,0.0826541
14,1,5.75,2.084,0.4,-0.324,22.5,0.0595841,0.00705357,0.11838,1.8791,-0.798727,-0.265039,0.0203381,0.0757526
14,2,5.75,2.084,0.4,-0.324,37.5,0.0629768,0.00835072,0.1326,1.8791,-0.798727,-0.265039,0.0203381,0.0651797
14,3,5.75,2.084,0.4,-0.324,52.5,0.0643263,0.00805815,0.12527,1.8791,-0.798727,-0.265039,0.0203381,0.0544745
14,4,5.75,2.084,0.4,-0.324,67.5,0.0444451,0.00555919,0.12508,1.8791,-0.798727,-0.265039,0.0203381,0.0455578
14,5,5.75,2.084,0.4,-0.324,82.5,0.0348665,0.005041,0.14458,1.8791,-0.798727,-0.265039,0.0203381,0.0388636
14,6,5.75,2.084,0.4,-0.324,97.5,0.0339851,0.00447992,0.13182,1.8791,-0.798727,-0.265039,0.0203381,0.0341133
14,7,5.75,2.084,0.4,-0.324,112.5,0.0377246,0.00565868,0.15,1.8791,-0.798727,-0.265039,0.0203381,0.0308506
14,8,5.75,2.084,0.4,-0.324,127.5,0.0261252,0.00332704,0.12735,1.8791,-0.798727,-0.265039,0.0203381,0.0286664
14,9,5.75,2.084,0.4,-0.324,142.5,0.0253761,0.00386681,0.15238,1.8791,-0.798727,-0.265039,0.0203381,0.0272566
14,10,5.75,2.084,0.4,-0.324,157.5,0.028895,0.00468099,0.162,1.8791,-0.798727,-0.265039,0.0203381,0.0264172
14,11,5.75,2.084,0.4,-0.324,172.5,0.0295295,0.00498014,0.16865,1.8791,-0.798727,-0.265039,0.0203381,0.0260261
14,12,5.75,2.084,0.4,-0.324,187.5,0.028098,0.00528103,0.18795,1.8791,-0.798727,-0.265039,0.0203381,0.0260261
14,13,5.75,2.084,0.4,-0.324,202.5,0.0213559,0.00314722,0.14737,1.8791,-0.798727,-0.265039,0.0203381,0.0264172
14,14,5.75,2.084,0.4,-0.324,217.5,0.02316,0.00326973,0.14118,1.8791,-0.798727,-0.265039,0.0203381,0.0272566
14,15,5.75,2.084,0.4,-0.324,232.5,0.0282019,0.00423029,0.15,1.8791,-0.798727,-0.265039,0.0203381,0.0286664
14,16,5.75,2.084,0.4,-0.324,247.5,0.0307284,0.00380541,0.12384,1.8791,-0.798727,-0.265039,0.0203381,0.0308506
14,17,5.75,2.084,0.4,-0.324,262.5,0.0287276,0.00403106,0.14032,1.8791,-0.798727,-0.265039,0.0203381,0.0341133
14,18,5.75,2.084,0.4,-0.324,277.5,0.0351525,0.00463697,0.13191,1.8791,-0.798727,-0.265039,0.0203381,0.0388636
14,19,5.75,2.084,0.4,-0.324,292.5,0.046554,0.00620704,0.13333,1.8791,-0.798727,-0.265039,0.0203381,0.0455578
14,20,5.75,2.084,0.4,-0.324,307.5,0.042799,0.00470447,0.10992,1.8791,-0.798727,-0.265039,0.0203381,0.0544745
14,21,5.75,2.084,0.4,-0.324,322.5,0.0600564,0.00748063,0.12456,1.8791,-0.798727,-0.265039,0.0203381,0.0651797
14,22,5.75,2.084,0.4,-0.324,337.5,0.0901031,0.0130586,0.14493,1.8791,-0.798727,-0.265039,0.0203381,0.0757526
14,23,5.75,2.084,0.4,-0.324,352.5,0.0817936,0.0144341,0.17647,1.8791,-0.798727,-0.265039,0.0203381,0.0826541
15,0,5.75,2.091,0.401,-0.371,7.5,0.0564464,0.0114377,0.20263,1.89327,-0.812226,-0.226071,0.0182937,0.0803422
15,1,5.75,2.091,0.401,-0.371,22.5,0.0736996,0.0117352,0.15923,1.89327,-0.812226,-0.226071,0.0182937,0.0716544
15,2,5.75,2.091,0.401,-0.371,37.5,0.066728,0.0104162,0.1561,1.89327,-0.812226,-0.226071,0.0182937,0.0592201
15,3,5.75,2.091,0.401,-0.371,52.5,0.0520162,0.00757147,0.14556,1.89327,-0.812226,-0.226071,0.0182937,0.0476629
15,4,5.75,2.091,0.401,-0.371,67.5,0.0411998,0.00558175,0.13548,1.89327,-0.812226,-0.226071,0.0182937,0.0388145
15,5,5.75,2.091,0.401,-0.371,82.5,0.0359534,0.00588342,0.16364,1.89327,-0.812226,-0.226071,0.0182937,0.0326467
15,6,5.75,2.091,0.401,-0.371,97.5,0.0313572,0.00439472,0.14015,1.89327,-0.812226,-0.226071,0.0182937,0.028534
15,7,5.75,2.091,0.401,-0.371,112.5,0.0334456,0.00518406,0.155,1.89327,-0.812226,-0.226071,0.0182937,0.0258496
15,8,5.75,2.091,0.401,-0.371,127.5,0.0198765,0.00363223,0.18274,1.89327,-0.812226,-0.226071,0.0182937,0.0241246
15,9,5.75,2.091,0.401,-0.371,142.5,0.0295106,0.0069952,0.23704,1.89327,-0.812226,-0.226071,0.0182937,0.0230458
15,10,5.75,2.091,0.401,-0.371,157.5,0.0212515,0.00592301,0.27871,1.89327,-0.812226,-0.226071,0.0182937,0.0224181
15,11,5.75,2.091,0.401,-0.371,172.5,0.0249637,0.00734781,0.29434,1.89327,-0.812226,-0.226071,0.0182937,0.0221296
15,12,5.75,2.091,0.401,-0.371,187.5,0.026484,0.00730588,0.27586,1.89327,-0.812226,-0.226071,0.0182937,0.0221296
15,13,5.75,2.091,0.401,-0.371,202.5,0.0212857,0.00504919,0.23721,1.89327,-0.812226,-0.226071,0.0182937,0.0224181
15,14,5.75,2.091,0.401,-0.371,217.5,0.0271524,0.00469655,0.17297,1.89327,-0.812226,-0.226071,0.0182937,0.0230458
15,15,5.75,2.091,0.401,-0.371,232.5,0.0327821,0.00621122,0.18947,1.89327,-0.812226,-0.226071,0.0182937,0.0241246
15,16,5.75,2.091,0.401,-0.371,247.5,0.0233862,0.0037252,0.15929,1.89327,-0.812226,-0.226071,0.0182937,0.0258496
